stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
8220DB001945,1945,Inchicore Library,,53.3405547841693,-6.30968740041896,,,,
8220DB001946,1946,Emmet Road,,53.340119,-6.316357,,,,
8220DB001947,1947,Inchicore Village,,53.339818,-6.317961,,,,
8220DB001948,1948,Tyrconnell Road North,,53.338662,-6.322046,,,,
8220DB001949,1949,Tyrconnell Park,,53.337641,-6.323618,,,,
8220DB001950,1950,Oblate Church,,53.336021,-6.325994,,,,
8220DB001951,1951,Bluebell Road,,53.333135,-6.329125,,,,
8220DB001952,1952,Hollybrook House,,53.33171,-6.330037,,,,
8220DB001953,1953,Grove Court,,53.329994,-6.332086,,,,
8220DB001954,1954,Bluebell,,53.328774,-6.334806,,,,
8220DB001955,1955,Concorde Business Park,,53.327946,-6.337916,,,,
8220DB001956,1956,Kylemore,,53.326365,-6.343847,,,,
8220DB001981,1981,Robinhood Road,,53.326487,-6.344818,,,,
8220DB001982,1982,Kylemore,,53.32723,-6.342027,,,,
8220DB001984,1984,Bluebell,,53.329445,-6.333894,,,,
8220DB001985,1985,Bluebell Road,,53.332924,-6.329449,,,,
8220DB001986,1986,Tyrconnell Road South,,53.335355,-6.327236,,,,
8220DB001987,1987,Oblate Church,,53.33629,-6.325939,,,,
8220DB001988,1988,Tyrconnell Road North,,53.33826,-6.322888,,,,
8220DB001989,1989,Inchicore Village,,53.339706,-6.318987,,,,
8220DB001990,1990,Myra Cottages,,53.340472781795,-6.31469157313953,,,,
8220DB001992,1992,Inchicore Library,,53.3406544981518,-6.30911277701976,,,,
8220DB001993,1993,Old Kilmainham,,53.3408,-6.30466,,,,
8220DB001994,1994,Mount Brown,,53.3414239628449,-6.29938060050009,,,,
8220DB001995,1995,James's Luas,,53.342675,-6.293218,,,,
8220DB001996,1996,James's Street,,53.34356,-6.288482,,,,
8220DB001997,1997,Watling Street,,53.34364,-6.28542,,,,
8220DB001998,1998,Thomas Street,,53.34314,-6.280494,,,,
8220DB001999,1999,Cornmarket,,53.343119,-6.27659,,,,
8220DB002001,2001,High Street,,53.343311,-6.273653,,,,
8220DB002002,2002,Lord Edward Street,,53.343771,-6.269444,,,,
8220DB002003,2003,Lord Edward Street,,53.344041,-6.268262,,,,
8220DB002085,2085,RTE,,53.315174,-6.220186,,,,
8220DB002086,2086,Nutley Avenue,,53.318157,-6.214703,,,,
8220DB002087,2087,Ailesbury Road,,53.32061,-6.21283,,,,
8220DB002088,2088,St Vincent's Hospital,,53.3172966893469,-6.21609017469623,,,,
8220DB002089,2089,RTE,,53.315302,-6.219746,,,,
8220DB002094,2094,Coombe Hospital,,53.334752,-6.289751,,,,
8220DB002095,2095,Crumlin College,,53.329037,-6.302471,,,,
8220DB002096,2096,Iveagh Grounds,,53.328084,-6.306818,,,,
8220DB002097,2097,Raphoe Road,,53.327433,-6.309726,,,,
8220DB002099,2099,Crumlin Hospital,,53.325562,-6.3166,,,,
8220DB002101,2101,Drimnagh Road,,53.324955,-6.318171,,,,
8220DB002102,2102,Balfe Road,,53.324194846075,-6.32614190218012,,,,
8220DB002103,2103,Walkinstown Shopping Centre,,53.322083,-6.329992,,,,
8220DB002105,2105,Long Mile Road,,53.323653,-6.337497,,,,
8220DB002181,2181,Long Mile Road,,53.323838,-6.339171,,,,
8220DB002182,2182,Walkinstown Parade,,53.323962,-6.335188,,,,
8220DB002183,2183,Walkinstown Shopping Centre,,53.321703980838,-6.33054760884826,,,,
8220DB002184,2184,Walkinstown Road North,,53.322997,-6.329146,,,,
8220DB002185,2185,Balfe Road,,53.324259,-6.32749,,,,
8220DB002186,2186,Raphoe Road,,53.326933,-6.312538,,,,
8220DB002187,2187,Iveagh Grounds,,53.328045,-6.307284,,,,
8220DB002188,2188,Crumlin College,,53.329017,-6.302922,,,,
8220DB002189,2189,Crumlin Shopping Centre,,53.329695,-6.300072,,,,
8220DB002190,2190,Dolphin House,,53.332771,-6.292608,,,,
8220DB002191,2191,Islandbridge Gate,,53.348026,-6.310443,,,,
8220DB002192,2192,Salmon Pool,,53.347246,-6.315671,,,,
8220DB002193,2193,Garda Boat Club,,53.346385,-6.323455,,,,
8220DB002194,2194,Chapelizod Road,,53.346193,-6.328404,,,,
8220DB002195,2195,Saint Mary's Hospital,,53.346744,-6.33759,,,,
8220DB002196,2196,Chapelizod Village,,53.347835,-6.341678,,,,
8220DB002197,2197,Chapelizod West,,53.348166,-6.346742,,,,
8220DB002198,2198,Belgrove Park,,53.3506251417953,-6.35106328860524,,,,
8220DB002200,2200,Kylemore Road North,,53.350283,-6.352954,,,,
8220DB002243,2243,Glenaulin,,53.3519743826815,-6.35569799515708,,,,
8220DB002244,2244,Belgrove Park,,53.3508843467058,-6.35160907436146,,,,
8220DB002245,2245,Chapelizod West,,53.349463,-6.348284,,,,
8220DB002246,2246,Chapelizod Village,,53.34827,-6.34363,,,,
8220DB002247,2247,Saint Mary's Hospital,,53.346753,-6.336283,,,,
8220DB002248,2248,Chapelizod Road,,53.346321,-6.327889,,,,
8220DB002249,2249,Garda Boat Club,,53.34658,-6.32125,,,,
8220DB002250,2250,Salmon Pool,,53.347439,-6.315333,,,,
8220DB002251,2251,Islandbridge Gate,,53.348132,-6.31098,,,,
8220DB002255,2255,North Strand Fire Station,,53.36023,-6.238262,,,,
8220DB002256,2256,Portside Court,,53.358349,-6.23565,,,,
8220DB002257,2257,West Road,,53.356382,-6.23821,,,,
8220DB002258,2258,Saint Mary's Road North,,53.354654,-6.238011,,,,
8220DB002259,2259,Church Road West,,53.353538,-6.23672,,,,
8220DB002260,2260,Church Road South,,53.351779,-6.235035,,,,
8220DB002262,2262,Merchants Road,,53.353523,-6.226596,,,,
8220DB002270,2270,Dublin Ferry Port Terminal 1,,53.345706,-6.195619,,,,
8220DB002274,2274,Alexandra Road East,,53.350186,-6.203631,,,,
8220DB002278,2278,Bargy Road,,53.354336,-6.229928,,,,
8220DB002279,2279,East Road,,53.352941,-6.231622,,,,
8220DB002280,2280,Church Road South,,53.352312,-6.237056,,,,
8220DB002281,2281,Church Road West,,53.353664,-6.23673,,,,
8220DB002282,2282,Saint Mary's Road North,,53.354841,-6.238529,,,,
8220DB002283,2283,Portside Court,,53.358326,-6.235937,,,,
8220DB002310,2310,Werburgh Street,,53.342446,-6.269798,,,,
8220DB002311,2311,Kevin Street,,53.338285,-6.270492,,,,
8220DB002312,2312,Saint Luke's Avenue,,53.338879,-6.275484,,,,
8220DB002313,2313,Newmarket,,53.338742,-6.278478,,,,
8220DB002314,2314,Weaver Park,,53.33825,-6.28068,,,,
8220DB002315,2315,Cork Street,,53.337536,-6.285239,,,,
8220DB002317,2317,Saint Mary's Road,,53.323419,-6.318877,,,,
8220DB002318,2318,Somerville Avenue,,53.32198,-6.318843,,,,
8220DB002319,2319,Saint Agnes Church,,53.319565,-6.3152,,,,
8220DB002327,2327,Ashleaf,,53.316854,-6.316763,,,,
8220DB002328,2328,Saint Agnes Church,,53.31959,-6.31552,,,,
8220DB002329,2329,Crumlin Village,,53.320901,-6.316934,,,,
8220DB002330,2330,Somerville Avenue,,53.322148,-6.319287,,,,
8220DB002331,2331,Saint Mary's Road,,53.324572,-6.317795,,,,
8220DB002332,2332,Walkinstown Mall,,53.320875,-6.331015,,,,
8220DB002333,2333,Walkinstown Roundabout,,53.317842,-6.332665,,,,
8220DB002378,2378,Walkinstown Roundabout,,53.318148,-6.332698,,,,
8220DB002379,2379,Cork Street,,53.337833,-6.284642,,,,
8220DB002380,2380,Weaver Park,,53.33851,-6.28031,,,,
8220DB002382,2382,Newmarket,,53.338858,-6.278383,,,,
8220DB002383,2383,Saint Patrick's Cathedral,,53.339458,-6.272653,,,,
8220DB002385,2385,Patrick Street,,53.3423151191354,-6.27195136781826,,,,
8220DB002386,2386,New Street South,,53.337907,-6.272325,,,,
8220DB002387,2387,Long Lane,,53.3365844247191,-6.27282879101049,,,,
8220DB002388,2388,Clanbrassil Lower,,53.334459,-6.274386,,,,
8220DB002389,2389,Harold's Cross Park,,53.32489,-6.27912,,,,
8220DB002390,2390,Mount Argus Mill,,53.321529,-6.28399,,,,
8220DB002391,2391,Mount Argus Park,,53.320197,-6.28643,,,,
8220DB002392,2392,Kimmage,,53.318749,-6.291351,,,,
8220DB002393,2393,Aideen Avenue,,53.315204,-6.295455,,,,
8220DB002394,2394,Kimmage Cross Roads,,53.313259,-6.297754,,,,
8220DB002395,2395,Fortfield Road North,,53.311502,-6.300585,,,,
8220DB002396,2396,Wainsfort Park,,53.308819,-6.302178,,,,
8220DB002397,2397,College Drive,,53.306589,-6.300855,,,,
8220DB002398,2398,Fortfield Road South,,53.30526,-6.29974,,,,
8220DB002409,2409,Fortfield Road South,,53.305391,-6.300048,,,,
8220DB002410,2410,College Drive,,53.3068543722854,-6.30117510851375,,,,
8220DB002411,2411,Wainsfort Park,,53.3091732491352,-6.30243364694296,,,,
8220DB002412,2412,Fortfield Road North,,53.310935,-6.301824,,,,
8220DB002413,2413,Whitehall Road East,,53.312866,-6.305484,,,,
8220DB002414,2414,Westbrook,,53.314074,-6.310854,,,,
8220DB002415,2415,Royston Village,,53.3150567500034,-6.31357689259081,,,,
8220DB002416,2416,Ashleaf,,53.316339,-6.317819,,,,
8220DB002417,2417,Cherry Grove,,53.31669,-6.32296,,,,
8220DB002418,2418,Bigger Road,,53.316969952115,-6.32688995930814,,,,
8220DB002419,2419,Walkinstown Roundabout,,53.31708,-6.330248,,,,
8220DB002431,2431,Walkinstown Roundabout,,53.317203,-6.330708,,,,
8220DB002432,2432,Bigger Road,,53.317014,-6.325507,,,,
8220DB002433,2433,Cherry Grove,,53.31663,-6.32067,,,,
8220DB002434,2434,Ashleaf,,53.316027,-6.31606,,,,
8220DB002435,2435,Westbrook,,53.314314,-6.311295,,,,
8220DB002436,2436,Lorcan O'Toole Park,,53.313706,-6.308948,,,,
8220DB002437,2437,Kimmage Road West,,53.312689,-6.302519,,,,
8220DB002438,2438,Kimmage Cross Roads,,53.312489,-6.299255,,,,
8220DB002439,2439,Ravensdale Park,,53.313546,-6.297698,,,,
8220DB002440,2440,Aideen Avenue,,53.3164008747397,-6.29432691528977,,,,
8220DB002441,2441,Kimmage,,53.31918,-6.29107,,,,
8220DB002442,2442,Mount Argus Park,,53.320452,-6.286029,,,,
8220DB002443,2443,Mount Argus Mill,,53.321892,-6.283645,,,,
8220DB002444,2444,Harold's Cross Park,,53.324298,-6.279675,,,,
8220DB002448,2448,Cashel Road,,53.3193092472153,-6.30414780696661,,,,
8220DB002449,2449,Armagh Road,,53.320985,-6.305072,,,,
8220DB002450,2450,Armagh Road West,,53.320231,-6.307669,,,,
8220DB002451,2451,Saint Agnes' Park,,53.319166,-6.314316,,,,
8220DB002452,2452,Saint Peter's Road North,,53.31614,-6.33199,,,,
8220DB002453,2453,Saint James's Road,,53.314828,-6.330531,,,,
8220DB002462,2462,Saint James's Road,,53.31388,-6.33009,,,,
8220DB002463,2463,Saint Peter's Road North,,53.31531,-6.33132,,,,
8220DB002464,2464,Saint Agnes' Park,,53.319481,-6.313102,,,,
8220DB002465,2465,Armagh Road West,,53.319989,-6.308939,,,,
8220DB002466,2466,Armagh Road East,,53.320654,-6.306451,,,,
8220DB002467,2467,Cashel Road,,53.3192341833888,-6.30392562805676,,,,
8220DB002471,2471,Larkfield Park,,53.318682,-6.289148,,,,
8220DB002472,2472,Larkfield Grove,,53.317678,-6.2856,,,,
8220DB002473,2473,Clareville Road,,53.317889,-6.283385,,,,
8220DB002474,2474,Westfield Road,,53.318756,-6.28182,,,,
8220DB002475,2475,Kenilworth Park,,53.318866,-6.280089,,,,
8220DB002476,2476,Kenilworth Square,,53.319044,-6.27747,,,,
8220DB002477,2477,Kenilworth Road,,53.319878,-6.274239,,,,
8220DB002478,2478,Grosvenor Road,,53.32054,-6.26975,,,,
8220DB002479,2479,Grosvenor Road,,53.3202340044282,-6.27027690461026,,,,
8220DB002480,2480,Kenilworth Road,,53.319744,-6.274335,,,,
8220DB002481,2481,Harolds Cross Road,,53.318738,-6.278083,,,,
8220DB002482,2482,Westfield Road,,53.318921,-6.281393,,,,
8220DB002483,2483,Clareville Road,,53.317598,-6.284418,,,,
8220DB002484,2484,Larkfield Park,,53.318547,-6.289153,,,,
8220DB002485,2485,Kimmage,,53.319792,-6.29134,,,,
8220DB002486,2486,Blarney Park,,53.3210753974037,-6.29311972472245,,,,
8220DB002487,2487,Éamonn Ceannt Park,,53.321816,-6.295282,,,,
8220DB002488,2488,Stannaway Road,,53.320355,-6.298718,,,,
8220DB002489,2489,Clonfert Road,,53.319415,-6.300856,,,,
8220DB002494,2494,Clonfert Road,,53.319697,-6.300425,,,,
8220DB002495,2495,Stannaway Road,,53.32122,-6.296942,,,,
8220DB002496,2496,Éamonn Ceannt Park,,53.321968,-6.293925,,,,
8220DB002497,2497,Kimmage,,53.32033,-6.291904,,,,
8220DB002498,2498,IFSC,,53.34828,-6.25027,,,,
8220DB002499,2499,Sean O'Casey Bridge,,53.348128,-6.247128,,,,
8220DB002500,2500,Samuel Beckett Bridge,,53.347788,-6.24238,,,,
8220DB002501,2501,North Wall Quay,,53.347376,-6.236359,,,,
8220DB002502,2502,New Wapping Street,,53.34913,-6.2353,,,,
8220DB002508,2508,Merchants Road,,53.352864,-6.225812,,,,
8220DB002634,2634,Leonard's Corner,,53.332891,-6.27538,,,,
8220DB002635,2635,Clanbrassil Lower,,53.334251,-6.27492,,,,
8220DB002636,2636,Long Lane,,53.33658,-6.273174,,,,
8220DB002637,2637,Heuston Station,,53.345846,-6.294308,,,,
8220DB002638,2638,St Johns Road West,,53.345659,-6.296959,,,,
8220DB002640,2640,Kilmainham Gaol,,53.342045,-6.308893,,,,
8220DB002641,2641,Inchicore Road,,53.341966,-6.315414,,,,
8220DB002642,2642,Grattan Crescent,,53.341209,-6.319739,,,,
8220DB002643,2643,Sarsfield Road,,53.34154,-6.320927,,,,
8220DB002644,2644,Sarsfield Medical,,53.3419905931282,-6.32738226562619,,,,
8220DB002645,2645,Lally Road,,53.341696,-6.330773,,,,
8220DB002646,2646,Decies Road,,53.341495,-6.333679,,,,
8220DB002647,2647,Markievicz Park,,53.3406470674021,-6.33800739822258,,,,
8220DB002648,2648,Ramillies Road,,53.3397230210145,-6.34265370103926,,,,
8220DB002649,2649,Thomond Road,,53.3391105767283,-6.34580104128991,,,,
8220DB002650,2650,Landen Road,,53.3377655575806,-6.346679023362,,,,
8220DB002652,2652,Kylemore Avenue,,53.3388459496904,-6.34810890913175,,,,
8220DB002653,2653,Ballyfermot Crescent,,53.3402347651824,-6.34844568463056,,,,
8220DB002654,2654,Ballyfermot Road,,53.341298730205,-6.34868990718238,,,,
8220DB002655,2655,Ballyfermot Parade,,53.3421381592165,-6.35284757646734,,,,
8220DB002656,2656,Ballyfermot,,53.342624,-6.358716,,,,
8220DB002657,2657,Clifden Road,,53.3413170608764,-6.36175486590333,,,,
8220DB002658,2658,Oranmore Road,,53.3391624351795,-6.36128182324467,,,,
8220DB002659,2659,Raheen Park Estate,,53.3370212365361,-6.36047794826205,,,,
8220DB002660,2660,Cherry Orchard Avenue,,53.3357750383143,-6.36070594347998,,,,
8220DB002661,2661,Cherry Orchard Drive,,53.3354860616875,-6.36519177724852,,,,
8220DB002662,2662,Cherry Orchard Way,,53.336793,-6.370097,,,,
8220DB002663,2663,Croftwood Crescent,,53.3369139961318,-6.37036287855574,,,,
8220DB002664,2664,Cherry Orchard Drive,,53.3356011989999,-6.36506724567256,,,,
8220DB002665,2665,Croftwood Park,,53.3358803625996,-6.36052171092519,,,,
8220DB002666,2666,Clifden Drive,,53.3376007023392,-6.36078608663142,,,,
8220DB002667,2667,Clifden Road,,53.3406976282684,-6.36180864778955,,,,
8220DB002668,2668,Ballyfermot Community Centre,,53.342983,-6.363283,,,,
8220DB002670,2670,Spiddal Park,,53.34039,-6.367557,,,,
8220DB002672,2672,Cleggan Park,,53.3433589409048,-6.36777417735812,,,,
8220DB002688,2688,Cleggan Park,,53.343463,-6.368191,,,,
8220DB002689,2689,Blackditch Drive,,53.343106,-6.363744,,,,
8220DB002696,2696,Ballyfermot,,53.342688,-6.358804,,,,
8220DB002697,2697,Ballyfermot Parade,,53.342278,-6.353173,,,,
8220DB002700,2700,Kylemore Road,,53.3412966525983,-6.34853980731358,,,,
8220DB002701,2701,Ballyfermot Crescent,,53.3401698049064,-6.34829801891189,,,,
8220DB002702,2702,Kylemore Avenue,,53.3381032999033,-6.34770212371673,,,,
8220DB002703,2703,Thomond Road,,53.3382847108016,-6.34652378732584,,,,
8220DB002704,2704,Decies Road,,53.339239,-6.345345,,,,
8220DB002706,2706,Garryowen Road,,53.340033,-6.341696,,,,
8220DB002708,2708,Landen Road,,53.3418337142023,-6.33287006533031,,,,
8220DB002709,2709,Longmeadows,,53.342992781435,-6.33348566501732,,,,
8220DB002710,2710,Ballyfermot Road,,53.342115,-6.339512,,,,
8220DB002711,2711,Markievicz Park,,53.341783,-6.341523,,,,
8220DB002712,2712,St Gabriel's School,,53.342459848185,-6.34556625983834,,,,
8220DB002713,2713,St Gabriel's School,,53.3424806534687,-6.34706729796392,,,,
8220DB002714,2714,Markievicz Park,,53.3419051123135,-6.34186321373163,,,,
8220DB002715,2715,O'Hogan Road,,53.342613,-6.338661,,,,
8220DB002716,2716,Sarsfield Road,,53.3428406256586,-6.33224505599933,,,,
8220DB002717,2717,Crescent Gardens,,53.357243,-6.237469,,,,
8220DB002718,2718,St Mary's Avenue,,53.3422822606705,-6.32767121720049,,,,
8220DB002719,2719,Woodfield Place,,53.3416457682976,-6.32011193943824,,,,
8220DB002720,2720,Church Road East,,53.352056,-6.233116,,,,
8220DB002721,2721,South Circular Road,,53.3432718551658,-6.31051108491761,,,,
8220DB002722,2722,South Circular Road,,53.343437,-6.311391,,,,
8220DB002726,2726,Slievebloom Park,,53.323814,-6.33042,,,,
8220DB002727,2727,Drimnagh Castle,,53.323759,-6.332884,,,,
8220DB002728,2728,Walkinstown Park,,53.32137,-6.339477,,,,
8220DB002729,2729,Walkinstown Park Estate,,53.319110612096,-6.33599249403811,,,,
8220DB002730,2730,Walkinstown Community Centre,,53.3179354289289,-6.33422202603397,,,,
8220DB002774,2774,Walkinstown Avenue,,53.318261,-6.33499,,,,
8220DB002775,2775,Ep Mooney Park,,53.322777,-6.341104,,,,
8220DB002777,2777,Walkinstown Park Estate,,53.3191699520228,-6.33638045222645,,,,
8220DB002778,2778,Drimnagh Castle,,53.324024,-6.331943,,,,
8220DB002788,2788,Castlewood Avenue,,53.322839,-6.263341,,,,
8220DB002789,2789,Charleston Avenue,,53.323716,-6.259433,,,,
8220DB002790,2790,Oakley Road,,53.324638,-6.256648,,,,
8220DB002791,2791,Ranelagh Luas,,53.32499,-6.25537,,,,
8220DB002793,2793,Belgrave Square North,,53.3232622422406,-6.26095213828522,,,,
8220DB002794,2794,Castlewood Avenue,,53.322611,-6.264341,,,,
8220DB002795,2795,Leeson Street Upper,,53.32853,-6.246265,,,,
8220DB002796,2796,Pembroke Road,,53.332699,-6.240673,,,,
8220DB002797,2797,Northumberland Road,,53.33226039426,-6.23653195679318,,,,
8220DB002798,2798,Pembroke Road,,53.331999,-6.235882,,,,
8220DB002799,2799,Eastmoreland Place,,53.332692,-6.242025,,,,
8220DB002800,2800,Sandymount Avenue,,53.327144,-6.22248,,,,
8220DB002801,2801,Wilfield Park,,53.329244,-6.218655,,,,
8220DB002806,2806,Sandymount Avenue,,53.330377,-6.216265,,,,
8220DB002807,2807,Wilfield Park,,53.328756,-6.21902,,,,
8220DB002808,2808,Sandymount Station,,53.326811,-6.223065,,,,
8220DB002809,2809,Pearse Station,,53.34306,-6.24984,,,,
8220DB002810,2810,Merrion Square West,,53.340795,-6.250897,,,,
8220DB002811,2811,Merrion Street,,53.33936,-6.252308,,,,
8220DB002812,2812,Charlemont Street,,53.331927,-6.262236,,,,
8220DB002813,2813,Ranelagh Road,,53.328712,-6.258674,,,,
8220DB002814,2814,Ranelagh Luas,,53.326034,-6.25563,,,,
8220DB002815,2815,Milltown Road,,53.315851,-6.245269,,,,
8220DB002816,2816,Glenmalure Square,,53.314266,-6.246264,,,,
8220DB002817,2817,Alexandra College,,53.311152,-6.247863,,,,
8220DB002898,2898,Alexandra College,,53.311166,-6.248162,,,,
8220DB002899,2899,Garrynure,,53.31637,-6.245112,,,,
8220DB002900,2900,Ranelagh Luas,,53.325936,-6.255739,,,,
8220DB002901,2901,Ranelagh Road,,53.327343,-6.258504,,,,
8220DB002902,2902,Northbrook Road,,53.328888,-6.259012,,,,
8220DB002903,2903,Charlemont Street,,53.331337,-6.26162,,,,
8220DB002905,2905,Merrion Square West,,53.340029,-6.25198,,,,
8220DB002906,2906,Blackditch Road,,53.33891414229,-6.37335010518135,,,,
8220DB002907,2907,Orchard Lawns,,53.340255,-6.372173,,,,
8220DB002909,2909,St Ultans School,,53.3374092423338,-6.37372272985241,,,,
8220DB002910,2910,Spiddal Road,,53.3410659893927,-6.37164626600924,,,,
8220DB002911,2911,Cherry Orchard Park,,53.338744073256,-6.37340162942585,,,,
8220DB002914,2914,Orwell Road,,53.310955,-6.273789,,,,
8220DB002915,2915,Zion Road,,53.309408,-6.273701,,,,
8220DB002916,2916,Bushy Park Road,,53.307637,-6.274943,,,,
8220DB002917,2917,Meadowbank,,53.307487,-6.277605,,,,
8220DB002918,2918,Riversdale Avenue,,53.307371,-6.280806,,,,
8220DB002957,2957,McKee Avenue North,,53.396234,-6.302594,,,,
8220DB002958,2958,McKee Avenue,,53.394406,-6.301088,,,,
8220DB002985,2985,Bushy Park Road,,53.307297,-6.283135,,,,
8220DB002986,2986,Meadowbank,,53.307598,-6.27658,,,,
8220DB002988,2988,Zion Road,,53.30838,-6.27357,,,,
8220DB002989,2989,Rostrevor Terrace,,53.308041,-6.27056,,,,
8220DB002990,2990,Orwell Gardens,,53.306214,-6.267272,,,,
8220DB002999,2999,Orwell Gardens,,53.306035,-6.267325,,,,
8220DB003000,3000,Rostrevor Terrace,,53.307862,-6.270597,,,,
8220DB003001,3001,Orwell Mews,,53.310289,-6.273711,,,,
8220DB003002,3002,Orwell Road,,53.311221,-6.274168,,,,
8220DB003353,3353,Downpatrick Road,,53.327742,-6.297958,,,,
8220DB003354,3354,Clogher Road,,53.3264,-6.297111,,,,
8220DB003355,3355,Slane Road,,53.325482,-6.297718,,,,
8220DB003356,3356,Bangor Road,,53.324852,-6.30076,,,,
8220DB003357,3357,Clonmacnoise Grove,,53.321974,-6.301911,,,,
8220DB003358,3358,Lismore Road,,53.321132,-6.3034,,,,
8220DB003360,3360,Clonmacnoise Road,,53.321779,-6.30399,,,,
8220DB003361,3361,Clogher Road,,53.32624,-6.297252,,,,
8220DB003362,3362,Downpatrick Road,,53.327437,-6.298015,,,,
8220DB003562,3562,Glenmalure Square,,53.314554,-6.246297,,,,
8220DB003952,3952,Rutland Avenue,,53.3316839465194,-6.29455799199739,,,,
8220DB004320,4320,Heuston Station,,53.346641,-6.292084,,,,
8220DB004322,4322,Ashington Park,,53.373473,-6.311255,,,,
8220DB004363,4363,Berryfield Road,,53.381712,-6.303443,,,,
8220DB004364,4364,Cappagh Hospital,,53.3929113883189,-6.32252918543635,,,,
8220DB004369,4369,Oakwood Road,,53.397265,-6.292357,,,,
8220DB004371,4371,Fassaugh Avenue,,53.365929,-6.29268,,,,
8220DB004372,4372,Ballygall Road East,,53.382049,-6.2761,,,,
8220DB004376,4376,McKee Road,,53.3924080528212,-6.29273239173514,,,,
8220DB004377,4377,McKee Road North,,53.3944892873129,-6.28994244366248,,,,
8220DB004378,4378,Cremore Crescent,,53.378836,-6.2765,,,,
8220DB004380,4380,Talbot Street East,,53.350846,-6.253505,,,,
8220DB004382,4382,Donnycarney,,53.374964,-6.219678,,,,
8220DB004383,4383,Coláiste Dhúlaigh,,53.396318,-6.211132,,,,
8220DB004385,4385,Saint Brendan's Church,,53.388531,-6.198965,,,,
8220DB004386,4386,Watermill Drive,,53.3780491481758,-6.17516159450503,,,,
8220DB004388,4388,Glin Avenue,,53.398731,-6.206008,,,,
8220DB004389,4389,Clanawley Road,,53.373464,-6.210692,,,,
8220DB004390,4390,Killester Avenue,,53.37189,-6.207662,,,,
8220DB004399,4399,Carrow Road,,53.332527,-6.321026,,,,
8220DB004400,4400,Galtymore Road,,53.33434,-6.31938,,,,
8220DB004406,4406,Concorde Business Park,,53.328089,-6.338511,,,,
8220DB004407,4407,Victoria Quay,,53.346488,-6.285165,,,,
8220DB004408,4408,Phoenix House,,53.348333,-6.301103,,,,
8220DB004413,4413,Heuston Station,,53.34623,-6.29242,,,,
8220DB004414,4414,Convent Lawns,,53.3443370217347,-6.35001432213045,,,,
8220DB004432,4432,Seven Oaks,,53.377207,-6.248564,,,,
8220DB004434,4434,Coombe Hospital,,53.335868,-6.289256,,,,
8220DB004455,4455,Ailesbury Road,,53.320655,-6.214059,,,,
8220DB004456,4456,Aungier Street,,53.339914,-6.265696,,,,
8220DB004458,4458,Military Cemetery,,53.3604500535096,-6.30811869453342,,,,
8220DB004466,4466,Glenfarne Road,,53.388419,-6.189783,,,,
8220DB004468,4468,West Road,,53.356784,-6.238028,,,,
8220DB004469,4469,East Road,,53.35346,-6.23118,,,,
8220DB004472,4472,St Anne's Avenue,,53.376362,-6.178285,,,,
8220DB004479,4479,Clune Road,,53.391304,-6.29413,,,,
8220DB004481,4481,Cabra PO,,53.364614,-6.286902,,,,
8220DB004485,4485,Naomh Fionnbarra GAA,,53.3655416312174,-6.28950928389668,,,,
8220DB004494,4494,Hawkins Street,,53.346962,-6.257104,,,,
8220DB004495,4495,Hawkins Street,,53.346493,-6.257033,,,,
8220DB004498,4498,John Paul Park,,53.366804,-6.30426,,,,
8220DB004499,4499,Dowth Avenue,,53.361568,-6.283223,,,,
8220DB004500,4500,Faussagh Road,,53.364047,-6.283724,,,,
8220DB004501,4501,Faussagh Road,,53.364752,-6.287122,,,,
8220DB004502,4502,Cabra PO,,53.36334,-6.282626,,,,
8220DB004504,4504,Royal Canal Avenue,,53.375823,-6.317279,,,,
8220DB004513,4513,Parnell Street East,,53.353938,-6.257796,,,,
8220DB004514,4514,Saint James's Hospital,,53.34006,-6.29674,,,,
8220DB004515,4515,Saint Luke's Radiation,,53.340705,-6.293732,,,,
8220DB004516,4516,Saint James's Hospital,,53.33995,-6.296871,,,,
8220DB004521,4521,College Green,,53.344301,-6.260171,,,,
8220DB004522,4522,College Green,,53.344262,-6.260608,,,,
8220DB004523,4523,Kinvara Avenue,,53.369146,-6.317362,,,,
8220DB004524,4524,Ashington Avenue,,53.371676,-6.315744,,,,
8220DB004525,4525,Ashington Park,,53.373448,-6.311391,,,,
8220DB004526,4526,Ashington Avenue,,53.372119,-6.315276,,,,
8220DB004527,4527,Rathmines,,53.321613,-6.266859,,,,
8220DB004528,4528,Grove Park,,53.328896,-6.264537,,,,
8220DB004538,4538,Royal Canal Avenue,,53.375728,-6.316907,,,,
8220DB004539,4539,Glenties Park,,53.381673,-6.31084,,,,
8220DB004542,4542,Finglas Place,,53.386664,-6.297097,,,,
8220DB004543,4543,Finglas Place,,53.386249,-6.296993,,,,
8220DB004546,4546,Plunkett Avenue,,53.398453,-6.307589,,,,
8220DB004548,4548,Finglas Place,,53.386236,-6.296061,,,,
8220DB004563,4563,Clarehall Shopping Centre,,53.401669,-6.180979,,,,
8220DB004583,4583,Finglas West,,53.388529,-6.312598,,,,
8220DB004593,4593,Temple View Rise,,53.402504,-6.176807,,,,
8220DB004594,4594,Elmfield Lawn,,53.399245,-6.163532,,,,
8220DB004595,4595,Temple View Avenue,,53.40214,-6.172973,,,,
8220DB004596,4596,Temple View Rise,,53.402338,-6.177085,,,,
